game_date,home_team,away_team,home_starter,away_starter,actual_game_total,actual_f5_total,actual_f3_total,actual_f1_total,actual_home_win,game_pk
2024-05-26,COL,PHI,CAL QUANTRILL,RANGER SUÁREZ,7.0,7.0,5.0,2.0,True,746557
2024-05-26,CIN,LAD,BRENT SUTER,YOSHINOBU YAMAMOTO,5.0,4.0,4.0,0.0,True,746711
2024-05-26,CWS,BAL,GARRETT CROCHET,KYLE BRADISH,5.0,0.0,0.0,0.0,False,746789
2024-05-26,BOS,MIL,TANNER HOUCK,TOBIAS MYERS,3.0,2.0,0.0,0.0,True,746957
2024-05-26,AZ,MIA,BLAKE WALSTON,RYAN WEATHERS,4.0,0.0,0.0,0.0,False,747197
2024-05-27,SEA,HOU,BRYCE MILLER,FRAMBER VALDEZ,5.0,5.0,3.0,3.0,True,745254
2024-05-27,SF,PHI,BLAKE SNELL,TAIJUAN WALKER,12.0,9.0,5.0,0.0,True,745338
2024-05-27,SD,MIA,MIKE KING,TREVOR ROGERS,3.0,2.0,2.0,0.0,True,745416
2024-05-27,MIN,KC,JOE RYAN,ALEC MARSH,11.0,5.0,2.0,0.0,True,745904
2024-05-27,MIL,CHC,ROBERT GASSER,JUSTIN STEELE,6.0,0.0,0.0,0.0,True,745986
2024-05-27,COL,CLE,ANTHONY MOLINA,XZAVION CURRY,14.0,11.0,5.0,1.0,True,746549
2024-05-27,CIN,STL,NICK LODOLO,LANCE LYNN,4.0,4.0,4.0,2.0,True,746708
2024-05-27,CWS,TOR,NICK NASTRINI,CHRIS BASSITT,6.0,3.0,2.0,0.0,False,746788
2024-05-27,BAL,BOS,COLE IRVIN,COOPER CRISWELL,14.0,7.0,2.0,0.0,True,747034
2024-05-27,ATL,WSH,CHARLIE MORTON,MITCHELL PARKER,12.0,6.0,6.0,4.0,False,747118
2024-05-28,TEX,AZ,NATHAN EOVALDI,BRANDON PFAADT,6.0,6.0,3.0,0.0,True,745017
2024-05-28,TB,ATH,ZACK LITTELL,MITCH SPENCE,3.0,0.0,0.0,0.0,False,745091
2024-05-28,SEA,HOU,LUIS CASTILLO,HUNTER BROWN,6.0,3.0,1.0,1.0,True,745258
2024-05-28,SF,PHI,ERIK MILLER,ZACK WHEELER,1.0,0.0,0.0,0.0,True,745337
2024-05-28,SD,MIA,MATT WALDRON,JESÚS LUZARDO,4.0,3.0,2.0,2.0,True,745412
2024-05-28,NYM,LAD,JOSE QUINTANA,GAVIN STONE,3.0,2.0,2.0,1.0,False,745816
2024-05-28,NYM,LAD,TYLOR MEGILL,TYLER GLASNOW,7.0,2.0,2.0,0.0,False,745818
2024-05-28,MIN,KC,SIMEON WOODS RICHARDSON,COLE RAGANS,6.0,5.0,2.0,2.0,True,745903
2024-05-28,MIL,CHC,FREDDY PERALTA,BEN BROWN,9.0,1.0,1.0,0.0,False,745987
2024-05-28,LAA,NYY,GRIFFIN CANNING,NÉSTOR CORTÉS,7.0,5.0,3.0,3.0,True,746229
2024-05-28,COL,CLE,RYAN FELTNER,TRISTON MCKENZIE,20.0,11.0,4.0,2.0,False,746552
2024-05-28,CIN,STL,ANDREW ABBOTT,KYLE GIBSON,8.0,3.0,1.0,0.0,False,746709
2024-05-28,CWS,TOR,JAKE WOODFORD,KEVIN GAUSMAN,9.0,4.0,4.0,0.0,False,746791
2024-05-28,BAL,BOS,GRAYSON RODRIGUEZ,BRAYAN BELLO,11.0,7.0,7.0,5.0,False,747033
2024-05-28,ATL,WSH,MAX FRIED,JAKE IRVIN,2.0,0.0,0.0,0.0,True,747115
2024-05-29,TEX,AZ,DANE DUNNING,RYNE NELSON,7.0,4.0,1.0,0.0,True,745011
2024-05-29,TB,ATH,RYAN PEPIOT,JOEY ESTES,7.0,2.0,0.0,0.0,True,745084
2024-05-29,SEA,HOU,GEORGE KIRBY,JUSTIN VERLANDER,3.0,2.0,0.0,0.0,True,745250
2024-05-29,SF,PHI,KYLE HARRISON,CRISTOPHER SÁNCHEZ,7.0,4.0,2.0,1.0,False,745333
2024-05-29,SD,MIA,YU DARVISH,BRAXTON GARRETT,10.0,7.0,4.0,0.0,False,745414
2024-05-29,NYM,LAD,DAVID PETERSON,JAMES PAXTON,13.0,6.0,1.0,0.0,False,745817
2024-05-29,MIN,KC,BAILEY OBER,SETH LUGO,7.0,7.0,5.0,0.0,False,745900
2024-05-29,MIL,CHC,BRYSE WILSON,SHOTA IMANAGA,16.0,11.0,8.0,2.0,True,745988
2024-05-29,LAA,NYY,TYLER ANDERSON,LUIS GIL,3.0,1.0,0.0,0.0,False,746228
2024-05-29,DET,PIT,TARIK SKUBAL,JARED JONES,8.0,7.0,3.0,3.0,True,746467
2024-05-29,DET,PIT,KEIDER MONTERO,PAUL SKENES,12.0,5.0,4.0,0.0,False,746468
2024-05-29,COL,CLE,TY BLACH,LOGAN ALLEN,11.0,9.0,9.0,3.0,True,746551
2024-05-29,CIN,STL,FRANKIE MONTAS,ANDRE PALLANTE,8.0,3.0,1.0,0.0,False,746706
2024-05-29,CWS,TOR,CHRIS FLEXEN,ALEK MANOAH,4.0,2.0,1.0,0.0,False,746790
2024-05-29,BAL,BOS,CORBIN BURNES,KUTTER CRAWFORD,7.0,6.0,6.0,0.0,True,747031
2024-05-29,ATL,WSH,SPENCER SCHWELLENBACH,MACKENZIE GORE,9.0,4.0,1.0,0.0,False,747117
2024-05-30,TB,ATH,SHAWN ARMSTRONG,HOGAN HARRIS,11.0,7.0,7.0,2.0,True,745081
2024-05-30,SEA,HOU,LOGAN GILBERT,SPENCER ARRIGHETTI,4.0,3.0,0.0,0.0,False,745249
2024-05-30,NYM,AZ,CHRISTIAN SCOTT,ZAC GALLEN,5.0,3.0,3.0,0.0,True,745819
2024-05-30,MIN,KC,CHRIS PADDACK,DANIEL LYNCH,13.0,7.0,3.0,2.0,True,745898
2024-05-30,MIL,CHC,COLIN REA,JAMESON TAILLON,10.0,4.0,4.0,1.0,True,745985
2024-05-30,LAA,NYY,PATRICK SANDOVAL,CARLOS RODÓN,11.0,3.0,1.0,0.0,False,746225
2024-05-30,BOS,DET,NICK PIVETTA,JACK FLAHERTY,5.0,1.0,0.0,0.0,False,746954
2024-05-30,ATL,WSH,RAY KERR,TREVOR WILLIAMS,4.0,4.0,4.0,0.0,False,747114
2024-05-31,TOR,PIT,JOSÉ BERRÍOS,BAILEY FALTER,8.0,1.0,0.0,0.0,True,744928
2024-05-31,SEA,LAA,BRYAN WOO,JOSÉ SORIANO,9.0,4.0,3.0,3.0,True,745253
2024-05-31,SF,NYY,JORDAN HICKS,MARCUS STROMAN,8.0,4.0,4.0,0.0,False,745331
2024-05-31,PHI,STL,AARON NOLA,MILES MIKOLAS,6.0,4.0,4.0,0.0,True,745574
2024-05-31,NYM,AZ,LUIS SEVERINO,JORDAN MONTGOMERY,19.0,12.0,9.0,7.0,True,745820
2024-05-31,MIL,CWS,TOBIAS MYERS,ERICK FEDDE,17.0,9.0,4.0,0.0,True,745983
2024-05-31,MIA,TEX,SIXTO SÁNCHEZ,JOSÉ UREÑA,10.0,6.0,4.0,0.0,True,746059
2024-05-31,LAD,COL,WALKER BUEHLER,DAKOTA HUDSON,5.0,4.0,3.0,0.0,False,746140
2024-05-31,KC,SD,MICHAEL WACHA,DYLAN CEASE,19.0,0.0,0.0,0.0,False,746303
2024-05-31,HOU,MIN,RONEL BLANCO,PABLO LÓPEZ,7.0,5.0,2.0,0.0,False,746387
2024-05-31,CLE,WSH,TANNER BIBEE,PATRICK CORBIN,8.0,2.0,2.0,0.0,True,746635
2024-05-31,CHC,CIN,JAVIER ASSAD,GRAHAM ASHCRAFT,9.0,5.0,2.0,0.0,False,746877
2024-05-31,BOS,DET,TANNER HOUCK,KENTA MAEDA,10.0,6.0,1.0,1.0,True,746955
2024-05-31,BAL,TB,ALBERT SUÁREZ,AARON CIVALE,4.0,1.0,1.0,0.0,True,747032
2024-05-31,ATL,ATH,REYNALDO LÓPEZ,JP SEARS,6.0,4.0,3.0,1.0,True,747116
2024-06-01,TOR,PIT,YUSEI KIKUCHI,MITCH KELLER,9.0,5.0,3.0,3.0,False,744932
2024-06-01,SEA,LAA,BRYCE MILLER,REID DETMERS,9.0,5.0,1.0,0.0,True,745251
2024-06-01,SF,NYY,LOGAN WEBB,CODY POTEET,10.0,7.0,6.0,2.0,False,745332
2024-06-01,PHI,STL,RANGER SUÁREZ,SONNY GRAY,7.0,5.0,5.0,3.0,True,745575
2024-06-01,NYM,AZ,SEAN MANAEA,SLADE CECCONI,15.0,5.0,4.0,0.0,False,745812
2024-06-01,MIL,CWS,ROBERT GASSER,GARRETT CROCHET,7.0,4.0,2.0,0.0,True,745980
2024-06-01,MIA,TEX,RYAN WEATHERS,MICHAEL LORENZEN,7.0,4.0,2.0,0.0,False,746062
2024-06-01,LAD,COL,YOSHINOBU YAMAMOTO,CAL QUANTRILL,5.0,5.0,3.0,0.0,True,746138
2024-06-01,KC,SD,ALEC MARSH,RANDY VÁSQUEZ,10.0,8.0,5.0,3.0,False,746305
2024-06-01,HOU,MIN,FRAMBER VALDEZ,JOE RYAN,7.0,5.0,4.0,2.0,True,746384
2024-06-01,CLE,WSH,BEN LIVELY,MITCHELL PARKER,5.0,5.0,3.0,2.0,True,746629
2024-06-01,CHC,CIN,JUSTIN STEELE,HUNTER GREENE,12.0,10.0,9.0,0.0,True,746870
2024-06-01,BOS,DET,COOPER CRISWELL,REESE OLSON,9.0,4.0,3.0,1.0,True,746952
2024-06-01,BAL,TB,KYLE BRADISH,TAJ BRADLEY,14.0,14.0,12.0,3.0,True,747029
2024-06-01,ATL,ATH,CHRIS SALE,AARON BROOKS,20.0,17.0,9.0,4.0,False,747111
2024-06-02,TOR,PIT,CHRIS BASSITT,QUINN PRIESTER,9.0,7.0,2.0,0.0,True,744929
2024-06-02,SEA,LAA,LUIS CASTILLO,GRIFFIN CANNING,6.0,1.0,0.0,0.0,True,745252
2024-06-02,SF,NYY,BLAKE SNELL,NÉSTOR CORTÉS,12.0,6.0,3.0,1.0,False,745330
2024-06-02,PHI,STL,TAIJUAN WALKER,LANCE LYNN,9.0,8.0,6.0,2.0,False,745572
2024-06-02,NYM,AZ,JOSE QUINTANA,BRANDON PFAADT,9.0,7.0,7.0,2.0,False,745813
2024-06-02,MIL,CWS,FREDDY PERALTA,NICK NASTRINI,9.0,7.0,6.0,2.0,True,745984
2024-06-02,MIA,TEX,TREVOR ROGERS,ANDREW HEANEY,6.0,3.0,3.0,3.0,False,746061
2024-06-02,LAD,COL,GAVIN STONE,AUSTIN GOMBER,4.0,3.0,3.0,2.0,True,746141
2024-06-02,KC,SD,COLE RAGANS,MIKE KING,7.0,2.0,0.0,0.0,True,746301
2024-06-02,HOU,MIN,HUNTER BROWN,SIMEON WOODS RICHARDSON,7.0,5.0,5.0,1.0,False,746383
2024-06-02,CLE,WSH,CARLOS CARRASCO,JAKE IRVIN,7.0,7.0,6.0,0.0,False,746632
2024-06-02,CHC,CIN,BEN BROWN,NICK LODOLO,7.0,6.0,5.0,0.0,False,746871
2024-06-02,BOS,DET,BRAYAN BELLO,CASEY MIZE,12.0,4.0,3.0,1.0,False,746953
2024-06-02,BAL,TB,COLE IRVIN,ZACK LITTELL,7.0,4.0,2.0,1.0,False,747030
2024-06-02,ATL,ATH,CHARLIE MORTON,LUIS MEDINA,4.0,1.0,1.0,1.0,True,747110
2024-06-03,WSH,NYM,MACKENZIE GORE,TYLOR MEGILL,15.0,12.0,2.0,0.0,False,744854
2024-06-03,TOR,BAL,KEVIN GAUSMAN,GRAYSON RODRIGUEZ,9.0,7.0,3.0,0.0,False,744930
2024-06-03,TEX,DET,NATHAN EOVALDI,TARIK SKUBAL,3.0,2.0,2.0,1.0,False,745009
2024-06-03,PHI,MIL,ZACK WHEELER,JARED KOENIG,4.0,3.0,2.0,0.0,True,745569
2024-06-03,LAA,SD,TYLER ANDERSON,MATT WALDRON,3.0,2.0,1.0,1.0,True,746224
2024-06-03,HOU,STL,JUSTIN VERLANDER,KYLE GIBSON,11.0,6.0,5.0,2.0,True,746382
2024-06-03,COL,CIN,RYAN FELTNER,ANDREW ABBOTT,16.0,11.0,7.0,1.0,False,746548
2024-06-03,AZ,SF,RYNE NELSON,ERIK MILLER,6.0,3.0,2.0,0.0,True,747194
2024-06-04,WSH,NYM,DJ HERZ,DAVID PETERSON,9.0,6.0,0.0,0.0,False,744850
2024-06-04,TOR,BAL,TREVOR RICHARDS,CORBIN BURNES,11.0,7.0,4.0,0.0,False,744931
2024-06-04,TEX,DET,DANE DUNNING,JACK FLAHERTY,4.0,3.0,2.0,0.0,False,745010
2024-06-04,PIT,LAD,JARED JONES,TYLER GLASNOW,1.0,1.0,1.0,0.0,True,745497
2024-06-04,PHI,MIL,CRISTOPHER SÁNCHEZ,JARED KOENIG,3.0,1.0,1.0,0.0,True,745568
2024-06-04,ATH,SEA,MITCH SPENCE,GEORGE KIRBY,7.0,5.0,4.0,0.0,False,745656
2024-06-04,NYY,MIN,LUIS GIL,BAILEY OBER,6.0,3.0,3.0,0.0,True,745739
2024-06-04,MIA,TB,JESÚS LUZARDO,RYAN PEPIOT,14.0,12.0,3.0,3.0,False,746060
2024-06-04,LAA,SD,PATRICK SANDOVAL,ADAM MAZUR,6.0,2.0,2.0,0.0,True,746222
2024-06-04,HOU,STL,SPENCER ARRIGHETTI,ANDRE PALLANTE,13.0,9.0,7.0,3.0,True,746380
2024-06-04,COL,CIN,TY BLACH,FRANKIE MONTAS,5.0,4.0,2.0,1.0,False,746550
2024-06-04,CLE,KC,TRISTON MCKENZIE,SETH LUGO,13.0,8.0,3.0,0.0,True,746630
2024-06-04,CHC,CWS,SHOTA IMANAGA,CHRIS FLEXEN,13.0,6.0,0.0,0.0,True,746872
2024-06-04,BOS,ATL,KUTTER CRAWFORD,MAX FRIED,11.0,6.0,3.0,0.0,False,746949
2024-06-04,AZ,SF,BLAKE WALSTON,KYLE HARRISON,13.0,6.0,3.0,0.0,True,747196
2024-06-05,WSH,NYM,PATRICK CORBIN,LUIS SEVERINO,10.0,2.0,1.0,0.0,False,744852
2024-06-05,TOR,BAL,JOSÉ BERRÍOS,ALBERT SUÁREZ,5.0,4.0,4.0,0.0,True,744927
2024-06-05,TEX,DET,JOSÉ UREÑA,KENTA MAEDA,10.0,4.0,4.0,0.0,True,745007
2024-06-05,PIT,LAD,PAUL SKENES,JAMES PAXTON,16.0,11.0,9.0,0.0,True,745494
2024-06-05,PHI,MIL,AARON NOLA,AARON ASHBY,2.0,2.0,0.0,0.0,True,745570
2024-06-05,ATH,SEA,JOEY ESTES,LOGAN GILBERT,3.0,2.0,1.0,0.0,True,745654
2024-06-05,NYY,MIN,CARLOS RODÓN,CHRIS PADDACK,14.0,8.0,4.0,4.0,True,745740
2024-06-05,MIA,TB,BRAXTON GARRETT,ZACH EFLIN,8.0,8.0,7.0,5.0,False,746056
2024-06-05,LAA,SD,JOSÉ SORIANO,DYLAN CEASE,5.0,3.0,3.0,1.0,True,746221
2024-06-05,HOU,STL,RONEL BLANCO,MILES MIKOLAS,6.0,5.0,1.0,0.0,False,746379
2024-06-05,COL,CIN,DAKOTA HUDSON,GRAHAM ASHCRAFT,19.0,9.0,6.0,4.0,False,746544
2024-06-05,CHC,CWS,JAMESON TAILLON,ERICK FEDDE,13.0,8.0,2.0,1.0,True,746873
2024-06-05,BOS,ATL,NICK PIVETTA,SPENCER SCHWELLENBACH,9.0,6.0,3.0,0.0,True,746950
2024-06-05,AZ,SF,JORDAN MONTGOMERY,JORDAN HICKS,12.0,9.0,7.0,1.0,False,747195
2024-06-06,WSH,ATL,MITCHELL PARKER,REYNALDO LÓPEZ,7.0,0.0,0.0,0.0,False,744844
2024-06-06,TOR,BAL,YUSEI KIKUCHI,CADE POVICH,11.0,4.0,3.0,0.0,True,744923
2024-06-06,STL,COL,SONNY GRAY,CAL QUANTRILL,5.0,3.0,1.0,0.0,False,745174
2024-06-06,SD,AZ,RANDY VÁSQUEZ,SLADE CECCONI,7.0,6.0,3.0,1.0,False,745408
2024-06-06,PIT,LAD,BAILEY FALTER,WALKER BUEHLER,18.0,14.0,8.0,4.0,False,745495
2024-06-06,ATH,SEA,JP SEARS,BRYAN WOO,3.0,2.0,1.0,0.0,False,745657
2024-06-06,NYY,MIN,MARCUS STROMAN,PABLO LÓPEZ,13.0,13.0,7.0,1.0,True,745738
2024-06-06,CLE,KC,TANNER BIBEE,BRADY SINGER,7.0,4.0,3.0,2.0,False,746631
2024-06-06,CIN,CHC,HUNTER GREENE,JAVIER ASSAD,12.0,5.0,5.0,0.0,True,746707
2024-06-06,CWS,BOS,JAKE WOODFORD,TANNER HOUCK,16.0,7.0,3.0,1.0,False,746784
2024-06-07,WSH,ATL,JAKE IRVIN,CHRIS SALE,3.0,2.0,0.0,0.0,True,744845
2024-06-07,TEX,SF,MICHAEL LORENZEN,LOGAN WEBB,7.0,4.0,1.0,0.0,False,745008
2024-06-07,TB,BAL,AARON CIVALE,COLE IRVIN,9.0,6.0,4.0,0.0,False,745083
2024-06-07,STL,COL,LANCE LYNN,AUSTIN GOMBER,13.0,9.0,4.0,3.0,True,745169
2024-06-07,SD,AZ,MIKE KING,BRANDON PFAADT,13.0,3.0,2.0,2.0,True,745406
2024-06-07,PIT,MIN,MITCH KELLER,JOE RYAN,3.0,2.0,1.0,0.0,True,745496
2024-06-07,ATH,TOR,HOGAN HARRIS,CHRIS BASSITT,3.0,0.0,0.0,0.0,True,745655
2024-06-07,NYY,LAD,CODY POTEET,YOSHINOBU YAMAMOTO,3.0,0.0,0.0,0.0,False,745737
2024-06-07,MIA,CLE,RYAN WEATHERS,LOGAN ALLEN,5.0,4.0,4.0,0.0,True,746053
2024-06-07,LAA,HOU,GRIFFIN CANNING,FRAMBER VALDEZ,8.0,2.0,2.0,1.0,False,746220
2024-06-07,KC,SEA,DANIEL LYNCH,BRYCE MILLER,19.0,12.0,7.0,7.0,True,746302
2024-06-07,DET,MIL,REESE OLSON,TOBIAS MYERS,10.0,10.0,5.0,0.0,False,746466
2024-06-07,CIN,CHC,NICK LODOLO,JUSTIN STEELE,5.0,3.0,0.0,0.0,True,746704
2024-06-07,CWS,BOS,GARRETT CROCHET,COOPER CRISWELL,9.0,6.0,3.0,1.0,True,746785
2024-06-08,WSH,ATL,MACKENZIE GORE,CHARLIE MORTON,10.0,6.0,3.0,2.0,True,744848
2024-06-08,TEX,SF,ANDREW HEANEY,SPENCER HOWARD,4.0,4.0,4.0,2.0,False,745001
2024-06-08,TB,BAL,TAJ BRADLEY,KYLE BRADISH,5.0,1.0,0.0,0.0,False,745082
2024-06-08,STL,COL,KYLE GIBSON,RYAN FELTNER,11.0,1.0,1.0,1.0,False,745166
2024-06-08,SD,AZ,MATT WALDRON,RYNE NELSON,14.0,13.0,4.0,0.0,True,745410
2024-06-08,PIT,MIN,CARMEN MLODZINSKI,SIMEON WOODS RICHARDSON,4.0,0.0,0.0,0.0,True,745492
2024-06-08,ATH,TOR,LUIS MEDINA,KEVIN GAUSMAN,7.0,6.0,1.0,1.0,False,745652
2024-06-08,NYY,LAD,NÉSTOR CORTÉS,GAVIN STONE,14.0,5.0,4.0,0.0,False,745735
2024-06-08,NYM,PHI,SEAN MANAEA,RANGER SUÁREZ,9.0,8.0,1.0,1.0,False,745814
2024-06-08,MIA,CLE,RODDERY MUÑOZ,BEN LIVELY,8.0,8.0,2.0,1.0,False,746057
2024-06-08,LAA,HOU,TYLER ANDERSON,HUNTER BROWN,7.0,4.0,2.0,0.0,False,746223
2024-06-08,KC,SEA,ALEC MARSH,LUIS CASTILLO,12.0,8.0,3.0,2.0,True,746300
2024-06-08,DET,MIL,CASEY MIZE,FREDDY PERALTA,9.0,7.0,7.0,2.0,False,746461
2024-06-08,CIN,CHC,ANDREW ABBOTT,BEN BROWN,7.0,5.0,4.0,2.0,True,746703
2024-06-08,CWS,BOS,NICK NASTRINI,BRAYAN BELLO,7.0,6.0,0.0,0.0,True,746786
2024-06-09,WSH,ATL,DJ HERZ,HURSTON WALDREP,13.0,10.0,2.0,0.0,True,744849
2024-06-09,TEX,SF,NATHAN EOVALDI,KEATON WINN,9.0,9.0,6.0,3.0,True,745003
2024-06-09,TB,BAL,ZACK LITTELL,GRAYSON RODRIGUEZ,11.0,2.0,1.0,0.0,False,745085
2024-06-09,STL,COL,ANDRE PALLANTE,TY BLACH,6.0,4.0,2.0,0.0,True,745167
2024-06-09,SD,AZ,ADAM MAZUR,SCOTT MCGOUGH,12.0,12.0,10.0,2.0,False,745407
2024-06-09,PIT,MIN,JARED JONES,BAILEY OBER,16.0,7.0,4.0,3.0,False,745491
2024-06-09,PHI,NYM,TAIJUAN WALKER,JOSE QUINTANA,11.0,3.0,1.0,1.0,False,745571
2024-06-09,ATH,TOR,MITCH SPENCE,BOWDEN FRANCIS,10.0,2.0,2.0,0.0,False,745651
2024-06-09,NYY,LAD,LUIS GIL,TYLER GLASNOW,10.0,4.0,2.0,0.0,True,745736
2024-06-09,MIA,CLE,TREVOR ROGERS,CARLOS CARRASCO,9.0,3.0,1.0,0.0,False,746054
2024-06-09,LAA,HOU,PATRICK SANDOVAL,JUSTIN VERLANDER,16.0,7.0,4.0,0.0,True,746216
2024-06-09,KC,SEA,COLE RAGANS,GEORGE KIRBY,11.0,2.0,1.0,1.0,False,746297
2024-06-09,DET,MIL,TARIK SKUBAL,BRYSE WILSON,12.0,10.0,2.0,2.0,True,746463
2024-06-09,CIN,CHC,FRANKIE MONTAS,SHOTA IMANAGA,6.0,5.0,5.0,3.0,False,746705
2024-06-09,CWS,BOS,CHRIS FLEXEN,ZACK KELLY,10.0,5.0,0.0,0.0,False,746787
2024-06-10,TB,BAL,RYAN PEPIOT,CORBIN BURNES,7.0,6.0,4.0,1.0,False,745080
2024-06-10,SEA,CWS,LOGAN GILBERT,ERICK FEDDE,12.0,0.0,0.0,0.0,True,745248
2024-06-10,SF,HOU,KYLE HARRISON,SPENCER ARRIGHETTI,7.0,0.0,0.0,0.0,True,745334
2024-06-10,SD,ATH,DYLAN CEASE,JOEY ESTES,7.0,4.0,2.0,0.0,True,745409
2024-06-10,MIN,COL,CHRIS PADDACK,DAKOTA HUDSON,5.0,2.0,1.0,0.0,True,745897
2024-06-10,MIL,TOR,COLIN REA,JOSÉ BERRÍOS,4.0,3.0,2.0,0.0,True,745982
2024-06-10,KC,NYY,SETH LUGO,CARLOS RODÓN,6.0,4.0,2.0,2.0,False,746295
2024-06-11,TB,CHC,ZACH EFLIN,JAMESON TAILLON,7.0,1.0,0.0,0.0,True,745077
2024-06-11,STL,PIT,MILES MIKOLAS,PAUL SKENES,3.0,0.0,0.0,0.0,False,745170
2024-06-11,SEA,CWS,JHONATHAN DÍAZ,DREW THORPE,7.0,5.0,5.0,0.0,True,745244
2024-06-11,SF,HOU,JORDAN HICKS,RONEL BLANCO,4.0,4.0,2.0,0.0,False,745327
2024-06-11,SD,ATH,RANDY VÁSQUEZ,JP SEARS,7.0,4.0,1.0,1.0,True,745404
2024-06-11,NYM,MIA,TYLOR MEGILL,JESÚS LUZARDO,6.0,5.0,3.0,0.0,False,745815
2024-06-11,MIN,COL,LOUIS VARLAND,CAL QUANTRILL,9.0,0.0,0.0,0.0,False,745899
2024-06-11,MIL,TOR,CARLOS RODRIGUEZ,YUSEI KIKUCHI,3.0,2.0,1.0,0.0,False,745981
2024-06-11,LAD,TEX,JAMES PAXTON,DANE DUNNING,17.0,8.0,4.0,3.0,True,746139
2024-06-11,KC,NYY,BRADY SINGER,MARCUS STROMAN,11.0,6.0,2.0,2.0,False,746296
2024-06-11,DET,WSH,KENTA MAEDA,MITCHELL PARKER,9.0,7.0,1.0,0.0,False,746464
2024-06-11,CIN,CLE,BRENT SUTER,TRISTON MCKENZIE,8.0,4.0,4.0,1.0,False,746702
2024-06-11,BOS,PHI,KUTTER CRAWFORD,ZACK WHEELER,5.0,5.0,2.0,2.0,False,746951
2024-06-11,BAL,ATL,ALBERT SUÁREZ,MAX FRIED,4.0,3.0,3.0,0.0,True,747027
2024-06-11,AZ,LAA,JORDAN MONTGOMERY,JOSÉ SUAREZ,13.0,7.0,6.0,0.0,True,747190
2024-06-12,TB,CHC,AARON CIVALE,JAVIER ASSAD,7.0,3.0,1.0,0.0,False,745079
2024-06-12,STL,PIT,SONNY GRAY,BAILEY FALTER,6.0,5.0,1.0,0.0,True,745171
2024-06-12,SEA,CWS,BRYCE MILLER,JONATHAN CANNON,3.0,0.0,0.0,0.0,True,745246
2024-06-12,SF,HOU,LOGAN WEBB,FRAMBER VALDEZ,8.0,6.0,2.0,0.0,True,745328
2024-06-12,SD,ATH,MIKE KING,HOGAN HARRIS,9.0,2.0,1.0,0.0,True,745405
2024-06-12,NYM,MIA,DAVID PETERSON,BRAXTON GARRETT,14.0,10.0,7.0,2.0,True,745811
2024-06-12,MIN,COL,PABLO LÓPEZ,AUSTIN GOMBER,26.0,10.0,6.0,6.0,True,745896
2024-06-12,MIL,TOR,TOBIAS MYERS,CHRIS BASSITT,9.0,1.0,1.0,1.0,True,745978
2024-06-12,LAD,TEX,WALKER BUEHLER,JON GRAY,5.0,4.0,1.0,1.0,False,746137
2024-06-12,KC,NYY,DAN ALTAVILLA,CODY POTEET,16.0,8.0,6.0,6.0,False,746294
2024-06-12,DET,WSH,REESE OLSON,JAKE IRVIN,12.0,6.0,2.0,1.0,False,746462
2024-06-12,CIN,CLE,NICK LODOLO,TANNER BIBEE,6.0,3.0,2.0,1.0,True,746701
2024-06-12,BOS,PHI,NICK PIVETTA,CRISTOPHER SÁNCHEZ,14.0,10.0,4.0,2.0,True,746948
2024-06-12,BAL,ATL,CADE POVICH,SPENCER SCHWELLENBACH,6.0,2.0,2.0,0.0,True,747028
2024-06-12,AZ,LAA,SLADE CECCONI,JOSÉ SORIANO,11.0,7.0,3.0,1.0,False,747193
2024-06-13,TB,CHC,TAJ BRADLEY,JUSTIN STEELE,5.0,2.0,0.0,0.0,True,745075
2024-06-13,STL,PIT,LANCE LYNN,MITCH KELLER,7.0,6.0,2.0,0.0,True,745168
2024-06-13,SEA,CWS,EMERSON HANCOCK,GARRETT CROCHET,5.0,3.0,2.0,0.0,False,745245
2024-06-13,NYM,MIA,LUIS SEVERINO,RODDERY MUÑOZ,5.0,0.0,0.0,0.0,True,745809
2024-06-13,MIN,ATH,JOE RYAN,LUIS MEDINA,8.0,6.0,5.0,0.0,True,745894
2024-06-13,LAD,TEX,MICHAEL GROVE,MICHAEL LORENZEN,4.0,3.0,3.0,2.0,False,746136
2024-06-13,KC,NYY,ALEC MARSH,NÉSTOR CORTÉS,7.0,2.0,0.0,0.0,True,746299
2024-06-13,DET,WSH,CASEY MIZE,PATRICK CORBIN,9.0,2.0,1.0,0.0,True,746465
2024-06-13,BOS,PHI,TANNER HOUCK,AARON NOLA,12.0,11.0,4.0,0.0,True,746944
2024-06-13,BAL,ATL,COLE IRVIN,REYNALDO LÓPEZ,9.0,3.0,2.0,2.0,False,747026
2024-06-13,AZ,LAA,BRANDON PFAADT,GRIFFIN CANNING,12.0,5.0,4.0,3.0,True,747192
2024-06-14,WSH,MIA,MACKENZIE GORE,SHAUN ANDERSON,9.0,8.0,8.0,0.0,True,744847
2024-06-14,TOR,CLE,KEVIN GAUSMAN,LOGAN ALLEN,4.0,3.0,1.0,0.0,False,744924
2024-06-14,SEA,TEX,LUIS CASTILLO,ANDREW HEANEY,5.0,5.0,5.0,4.0,True,745247
2024-06-14,SF,LAA,SPENCER HOWARD,TYLER ANDERSON,14.0,9.0,4.0,0.0,False,745326
2024-06-14,NYM,SD,SEAN MANAEA,MATT WALDRON,3.0,3.0,2.0,0.0,True,745810
